,_id,asin,overall,reviewText,reviewTime,reviewerID,summary,unixReviewTime,verified
438,Row(oid='644ead2ff66a6378caf840cb'),B00L9EOQCO,5,"The first generation echo has proved more functional and reliable than the newest iteration (the Amazon Echo Gen II). It provides crystal clear audio, reliable and responsive operation and has proved invaluable in our daily lives. While I do love the design and operation of this echo, my dad has recently purchased the Echo Tap and it very much out performs my echo on the audio front but Alexa doesn't seem as reliable as mine. So I guess way your options before purchase, if you value sound quality over alexa's responsiveness, then purchase the Tap, but if you want a more consistent experience, purchase the Gen I.","01 25, 2018",A1OV2MOG1012E9,Amazon got it right the first time!!,1516838400,TRUE
439,Row(oid='644ead2ff66a6378caf8418a'),B00L9EOQCO,5,alexa is great love the jokes and the apps you can choose from,"01 14, 2018",A35S1GWGEVEBC3,Five Stars,1515888000,TRUE
440,Row(oid='644ead2ff66a6378caf841b6'),B00L9EOQCO,5,I love alexa,"01 12, 2018",A2KXBOJE62NO0H,Five Stars,1515715200,TRUE
441,Row(oid='644ead2ff66a6378caf8438e'),B00L9EOQCO,5,love alexa,"12 21, 2017",A3AV6D5XRLZCTS,Five Stars,1513814400,TRUE
442,Row(oid='644ead2ff66a6378caf843bc'),B00L9EOQCO,5,"This is the second amazon alexa I bought. I highly recommend it. I contacted amazon when my original beta Alexa broke one day. Amazon customer support was very nice and replaced my amazon alexa for free. I just had to pay for the 2 day shipping, which was not an issue at all.
Highly recommended, I own both the google home and amazon echo. In my honest opinion, Amazon echo outperforms the google home at every step. The google home doesn't even have a microphone as sensitive as the alexa. The google home has trouble hearing its catch phrase to turn on","12 19, 2017",A30O3YNW7OM812,I've owned 3 Amazon Alexas,1513641600,FALSE
443,Row(oid='644ead2ff66a6378caf84413'),B00L9EOQCO,5,"I bought myself one, and the Phillips hue light bulbs and hub. I love the control of the lights, Alexa was fun, but not too useful for me, her ability to answer questions is no match for Google on the computer. I also bought alexa, 2 echo dots, Phillips hub and light bulbs for my parents-78 yrs old. They love it. They are able to use the Alexa app easily to add skills, managing the lights is easy, they love dropping in on me and each other. They are totally delighted bragging to their friends that they got this for Christmas from their kid AND they know how to use modern tech. Great purchase! Thanks Amazon for making this so easy to set up for my parents and connect to their Amazon accounts. These devices do everything in  the description and new functions are added frequently. Now my mom can call cell or house phones from her echo device. Brilliant!","12 16, 2017",AGDUPQM6WG91Q,Fun and functional!,1513382400,TRUE
444,Row(oid='644ead2ff66a6378caf84431'),B00L9EOQCO,2,I have had this for 4 months and i really don't like it...alexa hardly ever hears me unless i am less than 3 ft away. I have an echo dot which i really like but the echo is very frustrating. I gave it 2 stars because music sounds good; otherwise it would have only 1 star,"12 15, 2017",A2ECA8V4UG5OOQ,Echo is deaf,1513296000,TRUE
445,Row(oid='644ead2ff66a6378caf84456'),B00L9EOQCO,4,"awesome i love it little difficult setting up at first,but when all said is done alexa meets all my expectations","12 14, 2017",A1L5JNBAJCRU9A,awesome i love it little difficult setting up at first,1513209600,TRUE
446,Row(oid='644ead2ff66a6378caf844a0'),B00L9EOQCO,5,"I bought this product refurbished, and you couldn't even tell it - this looked brand new! My kids love this, they use it for stories, jokes, to turn on the tv, the lights, their gaming systems, etc.. There is always a quick question you might have but no one to ask, ask alexa! Love it!","12 10, 2017",AUIO1M0D2Q77B,Great for the Family - Must buy!,1512864000,TRUE
447,Row(oid='644ead2ff66a6378caf844ed'),B00L9EOQCO,5,"We have had our echo for almost a year. It has performed better then expected. I expected it to stream music well and it does. There are a ton of features to play around with.
 Besides the music streaming we love the shopping list. If one of is shopping and the other one is at home. We can add something at home and it shows up in the alexa app.
It does not recognize a particular voice. So, make sure you have to authorize all purchases on a secondary device.
If I can't get to my phone. I can ask Alexa to call them. The call quality is very good. The only thing is she won't call 911.
Overall, tons of fun actually useful. Which is a pleasant surprise. Planning on adding more echoes","12 5, 2017",AWR1JPEZGMO8A,Fun and helpful!,1512432000,TRUE
448,Row(oid='644ead2ff66a6378caf844f3'),B00L9EOQCO,4,Alexa has been really cool to have around. I have had no problems so far and hope to see alexa's capabilities continue to grow.,"12 5, 2017",AS8QUTJFJ3XFR,Alexa has been really cool to have around,1512432000,TRUE
449,Row(oid='644ead2ff66a6378caf844f5'),B00L9EOQCO,3,"The mic on this unit does not pickup my regular voice across the room as advertised, When I have my TV on even worse and yrt when it hears wakeup words even when just sound the same or similar to echo, alexa or computer it turns on by itself, how I wish they come up with an upgrade to make the wakeup word customized to what we want and not just limited to these words, we all know your wakeup word is always either said on TV or radio station, it can be annoying. This is not just limited to my echo but even to my 4 echo dot.","12 5, 2017",A3PNMS13IBTVE8,Does not work as advertized,1512432000,TRUE
450,Row(oid='644ead2ff66a6378caf84519'),B00L9EOQCO,1,"We bought this and after the first month every once in a while you have to keep unplugging it and plugging it back in to get it to work. we contacted customer service and we were sent to support to no avail. then it started happening weekly and now its daily> Support has asked for records and went into the alexa app and so on. Still waiting for them to call us back. By the way we bought this back in April. We now know if its an Amazon product./. expect no help.,. but any other product we purchased that wasn't owned by amazon,.,immediate results.,.go figure.","12 2, 2017",A1I0I7UJ832PEL,We bought this and after the first month every once ...,1512172800,TRUE
451,Row(oid='644ead2ff66a6378caf84525'),B00L9EOQCO,5,"I have owned this device since Jan 2017. Now dosnt conext to wifi with repeated failure messages why our old echo dot still works fine in our sons room. No tech support by Amazon. Why give an error message with numbers that leads to no help.
Update... I received a call from amazon the next from my review. The tech support helped fix the problem after a few reboots . He felt the lack of wifi connect was my rotor updating issues from xifinity.  My suggestion to amazon would be place a number for text supper on alexa help if one has completed.your suggested self fix without success.","12 1, 2017",ADFK8IG4UQGCU,Tech support helpful,1512086400,TRUE
452,Row(oid='644ead2ff66a6378caf8452d'),B00L9EOQCO,5,love alexa and asking her questions,"12 1, 2017",A3MLO3HYJD1XC4,Five Stars,1512086400,TRUE
453,Row(oid='644ead2ff66a6378caf84545'),B00L9EOQCO,5,We love our alexa!,"11 30, 2017",A3FO7R1MZTEM7H,Five Stars,1512000000,TRUE
454,Row(oid='644ead2ff66a6378caf845b1'),B00L9EOQCO,1,"Amazon contacted me and helped me fix it. If the problem doesn't happen again  i will change my last feedback.

The longer I have it the worse it is. It constantly looses wifi connection even though it is located right above the router. If anything remotely sounds like 'alexa' it turns on. If the music is playing semi loud it doesn't pick up your commands. Now there seems there is no warrenty? Don't waste your money on this yet in my opinion. I'm waiting for something more intelligent. And technically savvy.","11 25, 2017",A22SL16I9LHI6Y,Nope not impressed at all!,1511568000,TRUE
455,Row(oid='644ead2ff66a6378caf845c3'),B00L9EOQCO,5,"If you don't already have one then you are missing out! I use the amazon echo to add and create shopping lists, get news flashes, listen to my music and even find recipes to try. Alexa is super helpful and will find new recipes and send the shopping list straight to my phone! Favorite app feature is the jeopardy game for a quick 5 minute break from my day and my stress.
The amazon echo also has the ability to pair with other alexa enabled devices that can help you maintain a comfortable home with the high rising costs from electricity. Seriously for the price, you will find life so much easier and stress free.","11 23, 2017",AGOXKQYQWWQLJ,Alexa is super helpful and will find new recipes and send the ...,1511395200,TRUE
456,Row(oid='644ead2ff66a6378caf845d4'),B00L9EOQCO,5,alexa requires to speak really loud sometimes,"11 22, 2017",ASD9TWUJW69EG,Five Stars,1511308800,TRUE
457,Row(oid='644ead2ff66a6378caf84624'),B00L9EOQCO,2,Cant understand complicated song names and no ability to listen to a song playing to find out what it is. Amazon music interaction with echo not user friendly at all. Complete joke. Siri sucks but this is a whole new level of ....... btw have had echo for almost 9 months. Echo is in the garbage. After 20 minutes of trying to get alexa to play a song for my dying cat and *NSYNC was the default to Krishna das. Siri found it in less than 2 seconds. I even played the damn song and Alexa could or cant identify. Just wanted to keep playing *NSYNC.,"11 18, 2017",ADF8Q6IRMXYZQ,Siri sucks but this is a whole new level of,1510963200,TRUE
458,Row(oid='644ead2ff66a6378caf84627'),B00L9EOQCO,3,"Cons: Does not understand simple request maybe due to my accent, will not hear you screaming alexa while playing music loud, missing many features
Pros: sound quality very good, and fills whole room with sound, connects to bluetooth easily !
puzzles and jokes are good skills of alexa !","11 17, 2017",A1J3ETBAEMQK19,Good value for money,1510876800,TRUE
459,Row(oid='644ead2ff66a6378caf84690'),B00L9EOQCO,4,"I like the ease of use, but I am disappointed that alexa cannot progam multiple user calendars","11 14, 2017",A5TVPHEWSE8DO,Four Stars,1510617600,TRUE
460,Row(oid='644ead2ff66a6378caf846ba'),B00L9EOQCO,3,I use it for paying music and asking alexa the weather mostly. She sometimes cant hear me when the music is up at 10.,"11 12, 2017",A364Z0SZ921OQ2,I use it for paying music and asking alexa the ...,1510444800,TRUE
461,Row(oid='644ead2ff66a6378caf8470d'),B00L9EOQCO,5,the echo and alexa are very simple to use and it's an amazing experience.,"11 9, 2017",A1AJHM7A5OWWUU,"Simple,fun and amazing",1510185600,TRUE
462,Row(oid='644ead2ff66a6378caf84758'),B00L9EOQCO,3,It has a long way to go. Its entertaining and worth what I paid for it but alexa is not very bright compaired to google voice. I did find a device that it will pair with to tie it into my stereo but I must unplug it to disconnect. It will not pair with many audio devices. I believe they are trying to force feed you their preferred audio devices that are available on amazon. It is not a bad start but until they start blue toothing with readily available devices you might as well dig a hole. This thing will only be as good as it will be allowed to be its a shame. What would I want it to be?I remember my first computer It was a gateway. I loved it but  brings back memories. The speaker is ok. I want bettter pairing with bluetooth devices. It does a good job with music channels. Random imformation not so good. They need to hook up with google that has a larger information well.,"11 8, 2017",A7V4Y2RA4E3XM,It is not a bad start but until they start blue toothing with readily ...,1510099200,TRUE
